region,num_household_member,labor_income,business_income,property_income,other_income,income_tax_deduction,living_asset,basic_property_amt,debt,general_property,general_property_deduction,fin_property,fin_property_deduction,car,rec_amt_income,target_mul,target_yn
3,1,0,0,0,0,0,0,77000000,0,342540,0,0,0,205325240,205325240,0,0
2,5,1000000,0,0,0,354435,53200000,80000000,0,0,0,3949000,1450000,0,645565,5,1
3,1,0,0,0,60000,60000,2992500,77000000,2493000,0,0,183220,0,0,0,1,1
3,1,0,108333,0,740450,108333,0,77000000,71607000,276294050,0,669000,0,0,6065000,0,0
1,1,774760,0,0,0,232428,33174000,99000000,0,0,0,7001000,0,0,542332,1,1
3,2,0,0,0,323180,0,1900000,77000000,3180000,0,0,18629000,5700000,0,323180,2,1
1,1,2570000,0,0,323180,0,0,99000000,0,0,0,624000,0,0,323180,1,1
3,1,0,0,0,0,0,13762650,77000000,0,0,0,1519000,0,0,0,1,1
3,1,0,0,0,0,0,9819999,77000000,0,0,0,462000,0,0,0,1,1
3,1,0,0,0,40000,40000,5302900,77000000,0,0,0,129000,0,0,0,1,1
3,1,5402500,0,0,600300,40000,2375000,77000000,6200000,114845920,0,578000,0,0,560300,1,1
3,1,150000,0,0,0,45000,0,77000000,1174000,0,0,3879000,2700000,0,105000,1,1
3,1,0,0,8500,0,0,950000,77000000,33202000,0,0,19017000,0,0,8500,1,1
1,1,1694159,0,0,523180,0,4750000,99000000,0,0,0,1408000,0,0,523180,1,1
3,2,1785116,0,0,0,85116,34200000,77000000,0,84500000,49334449,2646000,420000,0,0,2,1
3,2,2239996,0,46916,0,951999,0,77000000,0,0,0,25487000,0,0,1334913,0,0
1,1,1350000,0,0,0,405000,14250000,99000000,0,0,0,143000,0,0,945000,0,0
2,1,3378737,0,0,323180,0,0,80000000,0,41900000,0,794000,0,0,323180,1,1
1,2,10442145,0,0,323180,0,0,99000000,0,0,0,442000,0,0,323180,2,1
3,1,0,16667,0,0,5000,11400000,77000000,28338817,113841000,51337000,17862000,0,0,11667,1,1
3,3,647450,0,0,200000,394235,34067000,77000000,2201000,0,0,1025000,0,0,453215,3,1
3,2,0,0,0,932170,0,28500000,77000000,0,0,0,2112000,120000,0,932170,2,1
3,3,3654000,0,0,363180,40000,2375000,77000000,0,0,0,4599540,0,0,323180,3,1
3,1,2542280,0,0,0,762684,9500000,77000000,0,0,0,16996000,0,0,1779596,0,0
3,1,8482255,0,0,323180,0,0,77000000,0,1735586263,0,2026000,0,0,323180,1,1
3,1,5559545,0,0,383180,60000,161000000,77000000,0,79090,0,689000,0,0,323180,1,1
3,3,0,0,0,0,0,4750000,77000000,0,0,0,3724000,0,0,0,3,1
3,1,0,0,0,537380,0,0,77000000,0,0,0,202000,0,0,537380,1,1
2,1,0,0,0,200000,200000,0,80000000,0,0,0,380000,380000,0,0,1,1
3,2,0,0,0,662420,0,1900000,77000000,0,1501875,0,1029000,0,0,662420,2,1
3,1,0,0,0,497430,0,2033000,77000000,0,0,0,2561000,0,0,497430,1,1
2,1,11587140,1385333,0,455120,0,4750000,80000000,0,150123750,0,116000,0,0,455120,1,1
1,1,0,0,0,0,0,0,99000000,0,0,0,1048000,0,0,0,1,1
2,1,1160600,0,0,0,105000,1045000,80000000,0,0,0,427000,0,0,245000,1,1
3,1,0,0,0,323180,0,475000,77000000,0,0,0,51004000,0,0,323180,1,1
1,1,0,183312,0,0,54994,0,99000000,0,21836269,7272622,47281000,5260000,0,128318,1,1
2,2,812935,0,0,666360,727061,32300000,80000000,83230000,500000000,74737508,202490000,0,4723400,30112173,0,0
3,1,2020000,0,0,323180,606000,0,77000000,1910000,0,0,3246000,0,0,1737180,0,0
2,2,0,0,0,1129540,806360,2844300,80000000,0,0,0,22084000,0,0,323180,2,1
3,2,0,0,0,0,0,2262900,77000000,888000,0,0,193000,0,0,0,2,1
3,1,747090,0,0,0,224127,9500000,77000000,7900000,0,0,14355000,0,0,522963,1,1
1,1,50000,0,0,0,15000,9481000,99000000,0,0,0,0,0,0,35000,1,1
3,2,0,0,0,592680,403180,0,77000000,0,0,0,858000,0,0,189500,2,1
1,1,249030,0,0,0,88374,2850000,99000000,0,0,0,140000,0,0,160656,1,1
3,1,8516535,175000,10833,403180,403180,1985500,77000000,0,134300000,0,1101000,0,0,10833,1,1
3,1,0,0,0,687830,0,475000,77000000,0,38561823,0,6221000,0,0,687830,1,1
2,2,800000,0,0,60000,521812,1425000,80000000,0,0,0,0,0,0,338188,2,1
3,2,6181994,0,0,740280,0,9025000,77000000,0,465000000,188000000,3897000,0,0,740280,2,1
2,1,1557630,0,0,0,467289,0,80000000,6800000,0,0,1573000,0,0,1090341,0,0
2,1,0,0,0,363210,0,5306700,80000000,0,4278230,0,10933000,0,0,363210,1,1
1,1,0,0,0,0,0,617500,99000000,16193000,0,0,44859000,21950000,0,0,1,1
1,2,1337500,0,0,0,444142,10961290,99000000,1448000,173000000,0,22376090,20764090,0,893358,2,1
2,2,7758333,0,0,688930,0,35251650,80000000,0,378728988,0,4827000,0,0,688930,2,1
3,2,24048200,0,1500,802800,0,28465800,77000000,0,1433000000,0,28328000,10000000,0,804300,2,1
3,1,4662500,666667,0,442510,0,0,77000000,0,0,0,528000,0,0,442510,1,1
3,1,0,0,0,0,0,1900000,77000000,0,0,0,5054000,0,0,0,1,1
1,1,0,525000,0,479932,403180,0,99000000,0,248000000,0,14346000,0,0,76752,1,1
2,1,0,1508333,0,323180,0,0,80000000,0,529325000,0,340000,0,0,323180,1,1
3,1,0,0,0,347500,40000,0,77000000,0,0,0,47049000,22702404,0,307500,1,1
3,1,0,0,0,574950,0,6650000,77000000,0,17200000,0,30000000,2203933,0,574950,1,1
3,2,0,0,0,510200,0,25334600,77000000,29151000,1790000,0,1881000,0,0,510200,2,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1431000,0,0,0,1,1
3,1,0,0,0,494260,0,8464500,77000000,0,0,0,395000,0,0,494260,1,1
3,1,1300350,0,0,0,390105,475000,77000000,0,29800000,0,10171000,0,0,910245,0,0
3,1,193500,0,0,0,0,2375000,77000000,13815000,96386472,0,30138000,0,0,0,1,1
3,1,0,0,0,20000,20000,0,77000000,0,318759134,0,2258000,0,0,0,1,1
2,1,3985096,0,0,592680,0,2850000,80000000,3611000,424000000,0,365000,0,0,592680,1,1
3,1,666667,0,0,300658,0,0,77000000,0,0,0,108000,0,0,300658,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,0,0,0,0,1,1
2,1,0,0,0,696270,0,4750000,80000000,0,0,0,495000,0,0,696270,1,1
3,1,2612666,400000,450000,323180,0,82000000,77000000,0,175000000,0,744000,0,0,323180,1,1
3,1,0,0,0,40000,40000,5809250,77000000,0,10183969,0,28077000,0,0,0,1,1
3,1,2302800,0,0,520080,0,0,77000000,0,248639443,0,16146000,0,0,520080,1,1
3,3,2401300,0,0,400000,1120390,44940700,77000000,39374000,1199351653,0,36559000,0,0,1680910,0,0
3,1,7357249,0,0,790680,245000,24517600,77000000,0,2083312,0,15355000,1180000,0,762347,0,0
2,1,0,0,0,342860,0,0,80000000,0,0,0,5691000,0,0,342860,1,1
3,1,5431594,1150000,0,0,75484,475000,77000000,0,438919348,0,216000,0,0,0,1,1
1,1,783333,0,0,0,0,11143500,99000000,3176000,19270000,19270000,9397333,950000,0,0,1,1
3,3,4113358,91666,0,744000,1242340,33250000,77000000,13361000,0,0,150775330,27903230,4268880,11695876,0,0
3,1,0,0,0,544430,0,0,77000000,0,0,0,8366000,0,0,544430,1,1
3,1,9572216,0,0,0,0,0,77000000,1070000,119969582,0,5010460,0,0,0,1,1
3,1,0,0,0,383180,60000,1949400,77000000,0,0,0,5021000,0,0,323180,1,1
3,2,0,0,0,200000,200000,2850000,77000000,1250000,3214925,0,8440000,0,0,0,2,1
3,2,0,0,0,612140,0,53300000,77000000,0,33777778,0,27507000,0,0,612140,2,1
3,1,0,0,0,484490,0,0,77000000,3420000,0,0,119000,0,0,484490,1,1
1,1,675250,0,0,323180,0,0,99000000,0,169000000,0,1143000,0,0,323180,1,1
3,2,0,0,0,22200,0,0,77000000,0,0,0,758000,0,0,22200,2,1
3,1,0,0,0,363180,40000,0,77000000,0,24596455,24596455,2515000,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,9500000,0,5262000,5000000,0,323180,1,1
2,1,0,0,0,619230,60000,0,80000000,0,0,0,138000,0,0,559230,1,1
2,1,4546195,10960445,91667,323180,0,475000,80000000,0,2878081099,0,1190000,0,0,323180,1,1
3,1,2960000,0,0,0,0,9500000,77000000,13780000,0,0,1850000,0,0,0,1,1
3,1,0,0,0,660350,0,2820550,77000000,0,0,0,16025000,0,0,660350,1,1
3,1,3466666,2950000,0,383180,60000,950000,77000000,0,622987349,0,3525000,0,0,323180,1,1
3,1,6601666,2108333,0,459932,60000,0,77000000,0,1057123301,0,1583000,0,0,399932,1,1
2,1,0,0,0,0,0,3800000,80000000,0,0,0,1918000,0,0,0,1,1
2,3,905177,327000,0,200000,849653,4037500,80000000,5000000,1560000,0,10925000,3270000,0,582524,3,1
3,1,10384042,0,0,323180,56490,9500000,77000000,6900000,0,0,58666000,0,0,454989,1,1
3,1,0,0,0,19680,0,0,77000000,2913000,0,0,22443000,0,0,19680,1,1
3,2,3444000,0,0,0,652000,4037500,77000000,5722000,272015112,0,7256000,0,0,588000,2,1
3,1,7225320,1078907,0,399932,0,237000000,77000000,0,566898977,0,27000000,0,0,399932,1,1
3,4,5219666,0,0,722340,1779640,12818350,77000000,70998000,247560374,0,80605333,4500000,0,8477114,0,0
3,2,0,0,0,644700,0,70400000,77000000,0,0,0,7808000,0,0,644700,2,1
3,1,2368243,0,0,396752,320000,126000000,77000000,0,8153132,0,1867000,0,0,76752,1,1
3,1,11671468,0,0,0,0,95000,77000000,0,0,0,489000,0,0,0,1,1
3,1,538720,0,0,403180,704796,0,77000000,0,205905250,0,9490000,920000,0,237104,1,1
2,1,10211147,0,0,323180,0,0,80000000,0,0,0,3198570,0,0,323180,1,1
2,1,0,0,0,19680,0,0,80000000,0,0,0,1593000,0,0,19680,1,1
1,1,3639166,0,941667,383180,195000,0,99000000,0,1317241498,0,38815000,5800000,0,323180,1,1
2,1,0,0,0,342860,0,0,80000000,0,0,0,233000,0,0,342860,1,1
2,1,0,0,23166,323180,0,0,80000000,0,0,0,48546000,0,0,346346,1,1
3,1,600000,0,0,0,180000,19000000,77000000,0,0,0,169000,0,0,420000,1,1
1,1,0,0,0,323180,0,2479500,99000000,0,80080,0,5000000,0,0,323180,1,1
3,2,8425560,933334,0,743230,0,1900000,77000000,0,227455100,0,3786000,0,0,743230,2,1
1,1,0,0,0,403180,403180,1482000,99000000,0,0,0,220000,0,0,0,1,1
3,1,500000,0,0,0,150000,1425000,77000000,170000,0,0,211000,0,0,350000,1,1
3,1,0,0,0,323180,323180,0,77000000,0,0,0,31979000,0,0,0,1,1
1,1,0,0,0,0,0,76000000,99000000,0,0,0,2109000,0,0,0,1,1
3,1,654000,0,0,0,0,1330000,77000000,0,2200000,0,0,0,0,0,1,1
1,1,5085667,0,0,323180,0,0,99000000,0,1078486041,0,461000,0,0,323180,1,1
2,1,18311059,0,0,475260,0,1962700,80000000,0,594188441,0,4789000,0,0,475260,1,1
2,1,2164034,1358333,0,479932,403180,26091750,80000000,0,0,0,0,0,0,76752,1,1
3,3,1080000,0,0,0,604000,3800000,77000000,20000000,10000000,0,14013000,4900000,0,476000,3,1
3,1,8632619,0,0,383180,60000,0,77000000,0,418663243,0,3822000,0,0,323180,1,1
3,2,11792946,0,0,200000,527500,0,77000000,16560000,9500000,0,14750000,0,0,764167,2,1
3,1,0,0,0,60000,60000,2052000,77000000,0,0,0,20401000,0,0,0,1,1
1,1,0,0,0,0,0,4906750,99000000,0,54024333,0,2414000,1660000,0,0,1,1
2,1,0,0,0,323180,0,1900000,80000000,0,49700000,0,1955000,0,0,323180,1,1
3,1,710000,0,0,0,213000,0,77000000,0,2850000,0,3525000,0,0,497000,1,1
1,1,0,0,133000,323180,0,47500000,99000000,0,0,0,1208000,0,0,456180,1,1
2,1,0,0,0,0,0,3733500,80000000,0,0,0,811000,0,0,0,1,1
2,1,1990000,12577817,0,323180,0,0,80000000,0,972912534,0,1593000,0,0,323180,1,1
2,1,2536579,1408333,0,383180,60000,0,80000000,0,109292088,0,108000,0,0,323180,1,1
1,1,150000,0,0,60000,60000,47500000,99000000,0,0,0,28765000,1760000,0,0,1,1
3,1,0,0,0,30000,30000,0,77000000,0,152400000,0,3178000,670000,0,0,1,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,56586000,0,0,323180,1,1
3,2,6442540,1716666,0,520000,387000,146000000,77000000,15250000,732638484,0,14982000,0,0,13775438,0,0
1,1,0,0,0,383180,60000,1406000,99000000,0,23520000,23520000,264000,0,0,323180,1,1
2,1,0,0,0,0,0,1430700,80000000,0,0,0,19912000,2900000,0,0,1,1
3,1,5342857,0,0,323180,0,0,77000000,0,497048305,0,449000,0,0,323180,1,1
1,1,0,0,0,465670,0,0,99000000,0,0,0,1755000,0,0,465670,1,1
2,1,3204400,0,0,323180,0,0,80000000,3000000,4007520,0,726000,0,0,323180,1,1
3,1,1850133,0,0,0,612415,39235000,77000000,20000000,0,0,7405000,480000,0,1237718,0,0
1,1,2588550,0,0,0,245250,0,99000000,0,85000000,0,346000,0,0,572250,1,1
2,1,5399641,275000,72250,323180,0,0,80000000,0,2681899154,0,62972000,0,0,6860077,0,0
3,1,0,0,0,0,0,28500000,77000000,0,0,0,9865000,0,0,0,1,1
3,2,0,0,0,756760,0,9500000,77000000,0,0,0,2737000,0,0,756760,2,1
3,1,0,0,0,0,0,8084999,77000000,0,0,0,891000,0,0,0,1,1
3,2,2066666,0,0,0,0,570000,77000000,0,0,0,0,0,0,0,2,1
2,1,0,0,0,0,0,28234000,80000000,0,0,0,94199000,0,0,2343306,0,0
3,2,2050000,0,0,0,895000,19804650,77000000,0,0,0,112000,0,0,1155000,2,1
3,1,1942350,0,0,0,630660,475000,77000000,0,0,0,8902000,0,0,1311690,0,0
3,1,0,0,0,383180,60000,2850000,77000000,0,2364444,0,9913000,0,0,323180,1,1
3,1,270000,0,0,549142,261000,0,77000000,4000000,1122186985,0,2441000,0,0,558142,1,1
3,1,526299,0,0,307500,297890,34000000,77000000,0,11551500,0,17164000,0,0,535909,1,1
3,1,3083127,0,0,0,0,2172650,77000000,0,1114009,0,0,0,0,0,1,1
3,3,0,0,0,149420,40000,41277500,77000000,1771000,0,0,21201000,0,0,109420,3,1
3,4,0,141667,10750,0,42500,6032500,77000000,85561000,0,0,58101000,0,0,109917,4,1
1,1,0,0,0,0,0,35508150,99000000,0,0,0,8171360,520000,0,0,1,1
3,6,3698667,0,0,0,1389600,4750000,77000000,0,1490000,0,4653000,0,0,2309067,6,1
3,1,2150914,0,0,0,455766,2850000,77000000,0,77300000,0,7013000,0,0,903704,0,0
3,2,700000,0,0,323180,210000,0,77000000,0,0,0,148000,0,0,813180,2,1
1,1,0,0,0,0,0,0,99000000,0,381744,0,1088000,0,0,0,1,1
3,1,270000,0,0,524840,81000,0,77000000,0,92600000,0,5868000,3700000,0,1364360,0,0
3,3,2010580,610000,0,0,1066174,1809750,77000000,7446000,122500000,50000000,14308030,10589000,0,1554406,0,0
3,1,0,0,0,0,0,9500000,77000000,0,355350719,0,74375000,5255784,0,0,1,1
3,1,270000,0,0,461770,221000,475000,77000000,0,0,0,18092000,0,0,510770,1,1
1,1,2820000,0,0,0,0,12283500,99000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,323180,0,49833,77000000,0,0,0,576000,0,0,323180,1,1
1,3,3057733,0,0,60000,60000,11761000,99000000,0,0,0,4186280,280000,0,0,3,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,138000,0,0,323180,1,1
3,1,0,0,38500,323180,0,0,77000000,0,25000000,0,49364000,0,0,361680,1,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,2342000,0,0,323180,1,1
3,1,0,0,0,342860,0,0,77000000,0,20000000,20000000,0,0,0,342860,1,1
3,2,0,0,166000,603660,0,0,77000000,20940000,216700,0,30874000,0,0,769660,2,1
1,1,0,0,0,726360,403180,1900000,99000000,0,0,0,29407000,0,0,323180,1,1
3,1,238500,0,0,0,0,3022900,77000000,0,0,0,118000,0,0,0,1,1
3,2,0,0,0,517080,0,1690000,77000000,0,0,0,709000,0,0,517080,2,1
3,1,0,0,0,363180,40000,4750000,77000000,0,0,0,3914390,0,0,323180,1,1
3,1,0,0,0,323180,0,2850000,77000000,0,0,0,373000,0,0,323180,1,1
3,1,16667,0,0,727359,5000,2850000,77000000,0,0,0,1996000,0,0,739026,0,0
2,1,0,0,0,229740,0,475000,80000000,0,0,0,3706000,0,0,229740,1,1
3,1,0,0,0,656580,0,3800000,77000000,0,0,0,616000,0,0,656580,1,1
2,2,4816535,0,0,663660,60000,0,80000000,0,0,0,5977000,0,0,603660,2,1
3,1,0,0,0,363180,40000,1985500,77000000,0,0,0,2261000,0,0,323180,1,1
3,2,0,1091667,0,557080,507500,2375000,77000000,167223000,107246158,0,21288000,1050000,0,1141247,2,1
2,1,3000000,0,0,0,0,950000,80000000,0,276000000,0,2215000,0,0,0,1,1
3,2,0,0,0,403180,80000,1434500,77000000,0,0,0,4935000,0,0,323180,2,1
3,1,0,0,0,323180,0,6441000,77000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,540950,40000,2250550,77000000,5500000,0,0,109000,0,0,500950,1,1
3,1,1281250,0,0,0,384375,3654650,77000000,0,0,0,1589000,0,0,896875,0,0
3,4,0,0,0,517080,0,0,77000000,10270000,72000000,0,682000,0,0,517080,4,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,229000,0,0,323180,1,1
3,1,0,0,0,307500,0,0,77000000,0,0,0,426730,0,0,307500,1,1
2,1,1442250,0,0,0,489472,30572900,80000000,12600000,0,0,2417000,1470000,0,952778,0,0
3,1,0,1200000,0,76752,0,0,77000000,0,0,0,3443000,130000,0,76752,1,1
3,1,0,0,0,456752,380000,0,77000000,0,333564000,0,0,0,0,76752,1,1
3,3,1511870,0,0,200000,696356,0,77000000,20363000,80400000,0,4299000,0,0,1015514,3,1
1,1,0,0,0,726360,403180,0,99000000,0,0,0,568000,0,0,323180,1,1
1,3,0,0,0,463180,463180,4275000,99000000,0,0,0,13748000,700000,0,0,3,1
3,4,1916606,0,0,200000,1111546,4465000,77000000,27853000,0,0,24665000,0,0,1005060,4,1
1,1,198000,33333,0,19680,0,0,99000000,1640000,271000000,15218701,6525000,0,0,2372837,0,0
3,1,0,0,0,547600,343180,2126100,77000000,0,105123531,35511878,103009000,0,0,6010367,0,0
2,3,1064329,0,0,0,719257,16788400,80000000,25800000,0,0,11138360,0,0,345072,3,1
3,3,800000,0,0,0,240000,6974900,77000000,0,1931160,0,21616000,4010000,0,560000,3,1
1,1,8120830,0,0,383180,60000,232325000,99000000,0,130000000,0,12041000,5000000,0,323180,1,1
2,1,0,0,0,0,0,2850000,80000000,0,0,0,1739000,0,0,0,1,1
3,2,0,0,0,0,0,0,77000000,4600000,0,0,31217000,0,0,0,2,1
2,1,0,0,0,0,0,52250000,80000000,0,52250000,0,314000,0,0,0,1,1
1,1,0,0,0,403180,403180,0,99000000,0,0,0,203000,0,0,0,1,1
3,2,0,0,0,690830,0,0,77000000,900000,5810000,0,10975000,250000,0,690830,2,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,596000,0,0,323180,1,1
1,2,819380,0,0,0,460014,4655000,99000000,0,0,0,21703000,0,0,359366,2,1
3,2,2225000,0,0,863910,15000,109000000,77000000,51221000,0,0,51316000,0,0,898910,2,1
3,2,6241637,0,0,1049750,786213,85400000,77000000,0,0,0,154855530,0,0,11749785,0,0
3,1,100000,0,0,0,30000,46450000,77000000,0,3852818,0,1614000,0,0,70000,1,1
1,1,180000,0,0,0,0,0,99000000,0,12918533,0,26380000,0,0,0,1,1
3,1,0,0,30000,60000,60000,2375000,77000000,0,0,0,45257000,0,0,30000,1,1
3,1,0,0,0,421160,0,2744550,77000000,0,4777500,0,790000,0,0,421160,1,1
3,2,3756236,0,0,200000,200000,2992500,77000000,0,65800000,0,237000,0,0,0,2,1
3,2,9402891,3842286,0,492000,0,0,77000000,0,679460424,0,9596000,0,0,492000,2,1
1,1,0,0,6416,323180,0,14250000,99000000,0,7651800,0,312000,0,0,329596,1,1
3,1,0,0,0,323180,0,30400000,77000000,0,0,0,7516000,0,0,323180,1,1
2,2,0,0,0,200000,200000,47500000,80000000,106849000,89517550,0,22271000,6874000,0,0,2,1
3,2,8505911,0,0,323180,70000,109000000,77000000,26305000,436000000,0,53094000,2700000,0,3387404,0,0
1,1,1845630,0,0,0,519601,0,99000000,2200000,0,0,13531000,2240000,0,1038029,0,0
1,1,0,0,0,0,46875,2850000,99000000,42205000,0,0,64594000,9394730,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1165000,0,0,0,1,1
1,1,2832409,0,0,323180,221000,0,99000000,0,290040000,0,13178000,4979000,0,372180,1,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,134000,0,0,323180,1,1
3,1,0,0,0,467510,0,2850000,77000000,0,0,0,9227000,0,0,467510,1,1
1,2,5827000,0,0,449050,410000,4784200,99000000,39641000,74639749,0,82315000,16837532,0,739050,2,1
3,2,300000,0,0,0,90000,9500000,77000000,1801000,0,0,83887000,47931649,0,210000,2,1
3,1,0,0,0,323180,0,2850000,77000000,0,0,0,829000,0,0,323180,1,1
3,2,0,0,0,557080,40000,0,77000000,0,0,0,1489000,0,0,517080,2,1
3,1,0,0,0,323180,0,3618550,77000000,8469000,0,0,16579040,0,0,323180,1,1
2,1,17158135,0,0,323180,0,0,80000000,0,545000000,0,0,0,0,323180,1,1
3,1,0,0,0,60000,60000,2372150,77000000,0,0,0,251000,0,0,0,1,1
3,1,5223000,0,0,0,0,2850000,77000000,0,9171393,0,131000,0,0,0,1,1
3,1,0,0,0,0,0,2166000,77000000,0,0,0,302000,0,0,0,1,1
1,1,3102567,0,0,363180,40000,2504200,99000000,0,2210000,2210000,311000,0,0,323180,1,1
3,1,16735000,0,0,307500,0,0,77000000,0,318100250,0,940000,0,0,307500,1,1
3,1,0,0,0,307500,0,1646350,77000000,0,0,0,311000,0,0,307500,1,1
3,2,0,0,0,100000,100000,2375000,77000000,20323000,0,0,45057000,0,0,0,2,1
2,1,3740000,0,0,323180,0,28500000,80000000,0,0,0,103000,0,0,323180,1,1
3,1,0,0,0,944100,380000,4398500,77000000,0,248000000,0,406000,0,0,564100,1,1
3,1,4272480,0,0,0,0,19000000,77000000,0,79090,0,37304720,0,0,0,1,1
3,1,5611664,0,0,19680,0,0,77000000,0,7925788,0,3316000,0,0,19680,1,1
3,1,0,0,0,300000,300000,0,77000000,0,0,0,6829000,0,0,0,1,1
3,1,0,0,0,399932,0,2375000,77000000,0,0,0,132000,0,0,399932,1,1
2,1,0,0,0,0,0,475000,80000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,0,0,0,77000000,702000,0,0,712000,0,0,0,1,1
3,3,900000,0,0,200000,470000,27550000,77000000,0,0,0,7007000,0,0,630000,3,1
3,2,2250000,391667,0,580080,380000,3630900,77000000,0,99200000,0,16646000,15000000,0,200080,2,1
3,1,0,0,0,323180,0,4750000,77000000,2058000,0,0,18588200,0,0,323180,1,1
3,2,510400,0,0,150000,303120,475000,77000000,3427000,0,0,476000,0,0,357280,2,1
1,1,0,0,0,0,0,4275000,99000000,0,0,0,2210000,420000,0,0,1,1
1,1,308333,0,0,323180,92500,950000,99000000,0,0,0,0,0,1650000,2189013,0,0
3,1,0,0,0,323180,0,14250000,77000000,0,0,0,183000,0,0,323180,1,1
1,2,2500000,0,0,0,1030000,4275000,99000000,0,0,0,218000,0,0,1470000,0,0
1,1,4333698,1953333,0,323180,0,3800000,99000000,0,340942222,0,754000,220000,0,323180,1,1
3,4,1906000,0,0,140000,760000,3325000,77000000,18818000,70940000,0,14559000,0,0,980000,4,1
3,2,4543998,1539623,0,307500,0,38000000,77000000,0,640795526,0,2163000,1200000,0,307500,2,1
3,1,44254518,0,0,461350,0,0,77000000,0,2228512164,0,47735000,16801428,0,461350,1,1
3,1,2294300,0,0,0,0,0,77000000,0,96700000,0,144000,0,0,0,1,1
3,2,4788332,358333,0,0,0,4548600,77000000,0,339471623,0,31692000,1350000,0,0,2,1
3,1,11193259,0,0,323180,0,28500000,77000000,0,132240444,0,10829000,5000000,0,323180,1,1
2,2,0,650000,0,383180,60000,102375000,80000000,0,379300000,0,128000,0,0,323180,2,1
3,1,0,0,0,363180,40000,2375000,77000000,0,0,0,4328000,0,0,323180,1,1
3,1,0,0,0,589520,0,950000,77000000,5959000,0,0,31367000,0,0,589520,1,1
3,1,0,0,0,323180,0,1852500,77000000,0,6123000,0,1878000,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,15693000,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,13456000,0,0,323180,1,1
3,1,0,0,0,323180,0,2375000,77000000,0,0,0,424000,0,0,323180,1,1
3,1,0,0,0,323180,0,2372150,77000000,0,0,0,4047000,0,0,323180,1,1
3,1,0,0,0,512670,0,15029000,77000000,0,14180000,14180000,6998000,0,0,512670,1,1
3,1,0,0,0,323180,0,950000,77000000,408000,0,0,6608000,0,0,323180,1,1
2,1,247500,0,0,403180,403180,0,80000000,0,122223475,0,7778000,0,0,0,1,1
3,1,0,0,0,323180,0,0,77000000,0,38000000,0,154000,0,0,323180,1,1
3,1,0,0,0,60000,60000,2375000,77000000,0,0,0,180000,0,0,0,1,1
3,1,12926188,0,0,323180,20000,0,77000000,0,277500000,0,344000,0,0,369846,1,1
2,1,10864030,683333,0,323180,67500,7790000,80000000,0,440000000,0,11386000,4510000,0,323180,1,1
3,1,2929650,0,0,307500,0,9500000,77000000,0,223047280,0,7071170,0,0,307500,1,1
3,2,0,0,0,286580,200000,0,77000000,0,0,0,5898000,660000,0,86580,2,1
3,1,0,0,0,0,0,0,77000000,0,0,0,28528000,0,0,0,1,1
2,1,4329010,0,0,403180,403180,6175000,80000000,0,0,0,4216000,1560000,0,0,1,1
1,1,4542144,0,0,496940,0,0,99000000,0,0,0,7484000,0,0,496940,1,1
1,1,0,0,0,323180,0,27388500,99000000,18010000,0,0,300000,0,0,323180,1,1
3,2,1113623,0,0,383180,535502,0,77000000,0,243013300,0,33729000,15000000,0,852968,2,1
3,1,8673701,0,0,40000,40000,2375000,77000000,0,0,0,356000,0,0,0,1,1
3,1,2750000,0,0,0,0,0,77000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,0,0,950000,77000000,0,2959968,2792856,811000,0,0,0,1,1
2,2,6167023,0,0,0,92500,4655000,80000000,0,475400000,0,15660000,697000,0,215833,2,1
3,1,5096412,0,0,443650,0,185400000,77000000,130581000,89627778,0,1676000,550000,0,443650,1,1
3,1,0,833334,0,307500,0,90250000,77000000,15000000,112729152,0,1023000,0,0,307500,1,1
1,1,0,0,0,323180,0,19000000,99000000,0,19000000,0,536000,0,0,323180,1,1
3,2,0,0,0,929390,60000,9345031,77000000,0,6554968,0,2019000,0,0,869390,2,1
3,1,970000,0,0,380000,380000,0,77000000,0,16631675,0,0,0,0,0,1,1
1,1,18552910,0,6925000,323180,0,950000,99000000,0,4154622252,0,0,0,0,323180,1,1
3,1,140750,0,0,0,42225,0,77000000,2545000,0,0,383000,0,0,98525,1,1
1,1,0,0,0,323180,0,9500000,99000000,0,0,0,5917000,4800000,0,323180,1,1
3,1,1014580,0,0,0,304374,0,77000000,5998000,0,0,667000,340000,0,710206,1,1
2,1,5551167,2091667,0,383180,60000,25268100,80000000,12417000,0,0,0,0,0,323180,1,1
